sku_a,sku_b,score,sources,embedding_cosine
B0005001_S_FB779,B1615001_S_XM-JMXZ080000141,0.58794319,semantic_topk,0.73265517
B0005001_S_FB779,B1823001_S_6979526730149,0.00240366,semantic_topk,0.70573097
B0005001_S_FB779,B1823001_S_6979526730156,0.00189375,semantic_topk,0.72030437
B0005001_S_FB779,C0631001_S_12414453935,,semantic_topk,0.75150460
B0005001_S_FB779,H6706001_S_cs169985,0.00089121,semantic_topk,0.67685449
B0005001_S_FB779,H8734001_S_Dor_care_body_soap,,semantic_topk,0.73282605
B0027001_S_EM202401JL-3RAcneSoap,B0027002_S_EM202401JL-3RAcneSoap,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,1.00000060
B0027001_S_EM202401JL-3RAcneSoap,H9592001_S_S010C__78,0.00218024,semantic_topk,0.70602238
B0027001_S_EM202401JL-3RAcneSoap,H9592001_S_S015B__78,0.01299947,semantic_topk,0.73730904
B0027001_S_EM202401JL-3RAcneSoap,H9592001_S_S028__78,0.00206416,semantic_topk,0.70627713
B0027002_S_EM202401JL-3RAcneSoap,H9592001_S_S010C__78,0.00199998,semantic_topk,0.70602238
B0027002_S_EM202401JL-3RAcneSoap,H9592001_S_S015B__78,0.01299947,semantic_topk,0.73730904
B0027002_S_EM202401JL-3RAcneSoap,H9592001_S_S028__78,0.00369134,semantic_topk,0.70627713
B0058001_S_HS-0269,B1193001_S_H4147_TBD0604665503,0.00184583,semantic_topk,0.71833074
B0058001_S_HS-0269,B1260001_S_H4158_TBD0604665503,0.00097155,semantic_topk,0.69528186
B0058001_S_HS-0269,H7071001_S_AKM00340,0.98496599,semantic_topk,0.83843136
B0059001_S_3700962902851,C0702001_S_6078418429330_H,0.01480633,semantic_topk,0.73675227
B0059001_S_3700962902851,H5621001_S_67818,0.00775491,semantic_topk,0.72401035
B0059001_S_3700962902851,H5621001_S_95967,0.05634296,semantic_topk,0.73401952
B0059001_S_SAV26NJ_6,H0229003_S_5TAD-3593290027859,0.91187432,semantic_topk,0.79258978
B0059001_S_SAV26NJ_6,H5292003_S_SAV57NJ5,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A076-12B,0.78135958,brand_unit;legacy_block;semantic_topk,0.81238091
B0059001_S_SAV26NJ_6,H6141001_S_A401,0.15826375,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A404,0.95344583,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A405,0.19927804,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A406,0.38869300,brand_unit;legacy_block;semantic_topk,0.87437624
B0059001_S_SAV26NJ_6,H6141001_S_A407,0.91486165,brand_unit,
B0059001_S_SAV26NJ_6,H6141001_S_A408,0.09247072,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A409,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A410,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A463,0.52363399,brand_unit;legacy_block;semantic_topk,0.82203376
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ARGAN,0.69812859,brand_unit;legacy_block;semantic_topk,0.87454957
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-BK-CUMIN,0.21371019,brand_unit;legacy_block;semantic_topk,0.79269028
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-CHARCOAL,0.40307025,brand_unit;legacy_block;semantic_topk,0.81962532
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-DEAD-SEA-MUD,0.95444966,brand_unit;legacy_block;semantic_topk,0.79410249
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-HONEY,0.46981983,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-JASMINE,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-LEMON,,brand_unit;legacy_block;semantic_topk,0.79906118
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ORG,,brand_unit;legacy_block;semantic_topk,0.81602907
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-RD-CLAY,0.97342450,brand_unit;legacy_block;semantic_topk,0.80515069
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ROSE,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-10,0.08832991,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-7,,brand_unit,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-8,,brand_unit,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-9,0.32724690,brand_unit,
B0059001_S_SAV26NJ_6,H7517001_S_NAJ0058,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H7517001_S_NAJ0959,0.47885739,brand_unit;legacy_block;semantic_topk,0.81489116
B0059001_S_SAV26NJ_6,H7517001_S_NAJ5114,,brand_unit;legacy_block;semantic_topk,0.81414300
B0059001_S_SAV26NJ_6,S2188001_S_NAJLalepSOAPsea100g3820N,0.12679907,brand_unit;legacy_block,
B0107004_S_LPTD-No-01069,B0107004_S_LPTD-No-01071,0.95497371,legacy_block;semantic_topk,0.73718446
B0107004_S_LPTD-No-01069,B0107004_S_LPTD-No-01072,0.87006088,legacy_block;semantic_topk,0.77073377
B0107004_S_LPTD-No-01069,B0122001_S_CP0002,0.00233015,legacy_block,
B0107004_S_LPTD-No-01069,S1061001_S_MON-030-158-0000,0.17870571,legacy_block,
B0107004_S_LPTD-No-01071,B0107004_S_LPTD-No-01072,0.98629289,legacy_block;semantic_topk,0.93089765
B0107004_S_LPTD-No-01071,B0122001_S_CP0002,0.00199520,legacy_block,
B0107004_S_LPTD-No-01071,S1061001_S_MON-030-158-0000,0.03788418,legacy_block,
B0107004_S_LPTD-No-01072,B0122001_S_CP0002,0.00109271,legacy_block,
B0107004_S_LPTD-No-01072,S1061001_S_MON-030-158-0000,0.22558250,legacy_block,
B0107004_S_LPTD-No-01073,B0621001_S_TT0424,0.00384027,semantic_topk,0.68417090
B0107004_S_LPTD-No-01073,B0631001_S_38858891600716,0.01689007,semantic_topk,0.75019169
B0107004_S_LPTD-No-01073,H6974002_S_SA1782,0.52739777,legacy_block;semantic_topk,0.75503749
B0107004_S_LPTD-No-01073,H7343015_S_3PLHK230223JJQT05858RMN01,0.77784187,legacy_block;semantic_topk,0.75814366
B0107004_S_LPTD-No-01073,H8782002_S_8858891600715,0.04592390,legacy_block;semantic_topk,0.73155373
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0008,0.48342714,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0009,0.41115995,legacy_block;semantic_topk,0.77700263
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0010,0.37257031,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0011,0.54028664,legacy_block;semantic_topk,0.76839978
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0012,0.87706854,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0158,0.52391121,legacy_block,
B0107004_S_LPTD-No-01388,B0939001_S_A1_0949,0.21300823,legacy_block;semantic_topk,0.78046763
B0107004_S_LPTD-No-01388,B1193001_S_H4147_TBD0604585101A,0.13533707,semantic_topk,0.77474803
B0107004_S_LPTD-No-01388,B1193001_S_H4147_TBD0605821001,0.60892507,legacy_block;semantic_topk,0.82548904
B0107004_S_LPTD-No-01388,B1260001_S_H4158_TBD0605821001,0.26411225,legacy_block;semantic_topk,0.83521587
B0107004_S_LPTD-No-01388,H5120001_S_CC-PEGM-100,0.00039813,semantic_topk,0.58740729
B0107004_S_LPTD-No-01388,H7343002_S_HK230329JJQT06511RMN02,0.11458763,semantic_topk,0.81958312
B0107004_S_LPTD-No-01388,H7343002_S_HK231214JJQT10097RMN01,0.65113687,legacy_block,
B0107004_S_LPTD-No-01388,H7343002_S_HK260107JJQT15884RMN01,0.54894611,legacy_block,
B0107004_S_LPTD-No-01388,H7343003_S_HK230329JJQT06511RMN02,0.11458763,legacy_block;semantic_topk,0.81861240
B0107004_S_LPTD-No-01388,H7343003_S_HK231214JJQT10097RMN01,0.65113687,legacy_block,
B0107004_S_LPTD-No-01388,H7343003_S_HK260107JJQT15884RMN01,0.54894611,legacy_block,
B0107004_S_LPTD-No-01388,H7343013_S_HK230329JJQT06511RMN02,0.14233759,legacy_block;semantic_topk,0.80446148
B0107004_S_LPTD-No-01388,H7343013_S_HK231214JJQT10097RMN01,0.29477264,legacy_block;semantic_topk,0.76220870
B0107004_S_LPTD-No-01388,H7343013_S_HK260107JJQT15884RMN01,0.06182603,legacy_block,
B0107004_S_LPTD-No-01388,H7343015_S_HK230329JJQT06511RMN02,0.11458763,legacy_block;semantic_topk,0.81861460
B0107004_S_LPTD-No-01388,H7343015_S_HK231214JJQT10097RMN01,0.65686731,legacy_block,
B0107004_S_LPTD-No-01388,H7343015_S_HK260107JJQT15884RMN01,0.54894611,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0008,0.48342714,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0009,0.41115995,legacy_block;semantic_topk,0.77700263
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0010,0.37257031,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0011,0.54028664,legacy_block;semantic_topk,0.76838154
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0012,0.87706854,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0158,0.52391121,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0008,0.48342714,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0009,0.41115995,legacy_block;semantic_topk,0.77700263
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0010,0.37257031,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0011,0.54028664,legacy_block;semantic_topk,0.76838154
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0012,0.87706854,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0158,0.52391121,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-2012,0.05864614,semantic_topk,0.76303601
B0107004_S_LPTD-No-01388,H9338001_S_D-CP-01,0.16834601,semantic_topk,0.78820598
B0107004_S_LPTD-No-01626,B0243001_S_6976883645864,0.02855818,semantic_topk,0.59077680
B0107004_S_LPTD-No-01626,H9357001_S_4897025527393,0.02202697,legacy_block,
B0107004_S_LPTD-No-01749,B0991001_S_A06854,0.00540719,semantic_topk,0.72118276
B0107004_S_LPTD-No-01749,B1193001_S_H4147_TBD0604665503,0.00239618,legacy_block;semantic_topk,0.71928674
B0107004_S_LPTD-No-01749,B1260001_S_H4158_TBD0604665503,0.00170080,legacy_block,
B0107004_S_LPTD-No-01749,C0178001_S_XZZ01,0.00541464,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5819649424364_H,0.00121840,legacy_block;semantic_topk,0.68322629
B0107004_S_LPTD-No-01749,C0185001_S_5876183696240_H,0.01285754,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5876585208844_H,0.00255925,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5877738757083_H,0.00200234,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_944295097981_H,0.04672766,legacy_block;semantic_topk,0.72954273
B0107004_S_LPTD-No-01749,C0185001_S_chengxiangzao01,0.03944058,semantic_topk,0.73261631
B0107004_S_LPTD-No-01749,C0631001_S_12414451169,0.00217134,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414451577,,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414452074,0.00108372,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414453935,,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6102613952149_H,0.00717174,legacy_block;semantic_topk,0.72626781
B0107004_S_LPTD-No-01749,C0748001_S_6103392109070_H,0.00374191,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6103392277824_H,0.00941204,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6267514542397_H,0.00104644,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6267845435401_H,0.00675453,legacy_block,
B0107004_S_LPTD-No-01749,H5120001_S_CC-PEGM-100,0.00012725,semantic_topk,0.58622891
B0107004_S_LPTD-No-01749,H6706001_S_cs169985,0.00085462,legacy_block,
B0107004_S_LPTD-No-01749,H7343002_S_HK230502JJQT07214RMN05,0.00024810,legacy_block,
B0107004_S_LPTD-No-01749,H7343003_S_HK230502JJQT07214RMN05,0.00024810,legacy_block,
B0107004_S_LPTD-No-01749,H7343013_S_HK230502JJQT07214RMN05,0.00024810,legacy_block,
B0107004_S_LPTD-No-01749,H7343015_S_HK230502JJQT07214RMN05,0.00024810,legacy_block,
B0107004_S_LPTD-No-01749,H7420001_S_MASKHOME-485,0.00122630,legacy_block,
B0107004_S_LPTD-No-01749,H9357001_S_4897025527393,0.00384638,semantic_topk,0.57763422
B0107004_S_LPTD-No-01749,S1061001_S_MON-624-855-0000,,semantic_topk,0.71983755
B0107004_S_LPTD-No-01749,S1061001_S_MON-748-027-0000,0.00572337,legacy_block;semantic_topk,0.52939653
B0122001_S_CP0002,S1061001_S_MON-030-158-0000,0.00280167,legacy_block,
B0122001_S_CP0002,S6478006_S_478272_4976631478272,0.10326804,semantic_topk,0.66569281
B0122001_S_CP0002,S6478006_S_481166_4976631481166,0.13062185,semantic_topk,0.68746525
B0148001_S_GA3614273737081,B0148001_S_jo111570,0.01525148,semantic_topk,0.71606499
B0148001_S_GA3614273737081,B0148002_S_jo111570,0.01525148,semantic_topk,0.71593273
B0148001_S_GA3614273737081,C0673001_S_6215991839191_H,0.00375700,semantic_topk,0.64159000
B0148001_S_GA3614273737081,H5985001_S_781890_3253581781890,0.00271266,semantic_topk,0.69264024
B0148001_S_GA3614273737081,H9250001_S_A3614273737081,0.98986998,brand_unit;legacy_block;semantic_topk,0.85176867
B0148001_S_GA3614273737081,S2090001_S_4NO5A,0.01143270,semantic_topk,0.69618690
B0148001_S_GA3614273737081,S2723001_S_A23910,0.96306765,brand_unit;legacy_block;semantic_topk,0.80525708
B0148001_S_GA3614273737081,S6136001_S_4NO5A,0.01143270,semantic_topk,0.69594961
B0148001_S_jo111570,B0148002_S_jo111570,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.99993122
B0148001_S_jo111570,C0185001_S_944295097981_H,,semantic_topk,0.70398068
B0148002_S_jo111570,C0185001_S_944295097981_H,,semantic_topk,0.70338500
B0153002_S_4103040000422,H7915001_S_4103040000422,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.89313304
B0153002_S_4103040000422,H8765001_S_25309,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.84528321
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-Lavender-01,,brand_unit;legacy_block;semantic_topk,0.89583600
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-Lemon-01,,brand_unit;legacy_block;semantic_topk,0.92513067
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-OliveO-01,0.02676114,brand_unit;legacy_block;semantic_topk,0.92971653
B0172001_S_OnTBDSoap-Lavender-01,B0172001_S_OnTBDSoap-Lemon-01,,brand_unit;legacy_block;semantic_topk,0.86650872
B0172001_S_OnTBDSoap-Lavender-01,B0172001_S_OnTBDSoap-OliveO-01,,brand_unit;legacy_block;semantic_topk,0.90058774
B0172001_S_OnTBDSoap-Lavender-01,B1506001_S_8852086002797,0.81938631,semantic_topk,0.72325063
B0172001_S_OnTBDSoap-Lavender-01,H5215003_S_FORET-05C,0.01866927,semantic_topk,0.77864283
B0172001_S_OnTBDSoap-Lavender-01,H7273001_S_8852086002797,0.81378161,semantic_topk,0.72325063
B0172001_S_OnTBDSoap-Lemon-01,B0172001_S_OnTBDSoap-OliveO-01,,brand_unit;legacy_block;semantic_topk,0.91446406
B0172001_S_OnTBDSoap-OliveO-01,S6090001_S_AT8809487590040,,semantic_topk,0.70657152
B0197001_S_A0065,B0197001_S_A0066,0.66493701,brand_unit;legacy_block;semantic_topk,0.78803951
B0197001_S_A0065,B0197001_S_A0067,,brand_unit;legacy_block;semantic_topk,0.74998540
B0197001_S_A0065,H7138001_S_Y350100067,0.00094215,brand_unit,
B0197001_S_A0065,H7138001_S_Y350100227,,brand_unit;legacy_block;semantic_topk,0.70782578
B0197001_S_A0065,H7138001_S_Y35010074,0.98995704,brand_unit;legacy_block;semantic_topk,0.80415612
B0197001_S_A0065,H7138001_S_Y35016021-2,0.04421401,brand_unit;legacy_block;semantic_topk,0.69183129
B0197001_S_A0065,H8867001_S_lzn0003,0.87472940,brand_unit;legacy_block;semantic_topk,0.86818707
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103153,0.03177788,brand_unit;semantic_topk,0.70381057
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103160,0.51628176,brand_unit;semantic_topk,0.89398277
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103184,0.00018433,brand_unit;semantic_topk,0.68349403
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103191,0.00065645,brand_unit;semantic_topk,0.65589833
B0197001_S_A0065,H9942001_S_CLN_008,0.00090945,semantic_topk,0.67401755
B0197001_S_A0065,H9942001_S_CLN_009,0.00954176,semantic_topk,0.66627443
B0197001_S_A0066,B0197001_S_A0067,0.98762657,brand_unit;legacy_block;semantic_topk,0.84312600
B0197001_S_A0066,H7138001_S_Y350100067,0.11688869,brand_unit;semantic_topk,0.79275203
B0197001_S_A0066,H7138001_S_Y350100227,0.36967090,brand_unit;legacy_block;semantic_topk,0.78823990
B0197001_S_A0066,H7138001_S_Y35010074,0.47254252,brand_unit;legacy_block;semantic_topk,0.76779312
B0197001_S_A0066,H7138001_S_Y35016021-2,0.64793035,brand_unit;legacy_block;semantic_topk,0.76441360
B0197001_S_A0066,H8867001_S_lzn0003,0.55201047,brand_unit;legacy_block;semantic_topk,0.77869469
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103153,0.36972370,brand_unit;semantic_topk,0.87717110
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103160,0.00143430,brand_unit;semantic_topk,0.68482459
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103184,0.00517098,brand_unit;semantic_topk,0.76327175
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103191,0.01201270,brand_unit;semantic_topk,0.73493713
B0197001_S_A0067,H7138001_S_Y350100067,0.00094215,brand_unit;semantic_topk,0.66776246
B0197001_S_A0067,H7138001_S_Y350100227,0.98581735,brand_unit;legacy_block;semantic_topk,0.78197151
B0197001_S_A0067,H7138001_S_Y35010074,,brand_unit;legacy_block;semantic_topk,0.68738538
B0197001_S_A0067,H7138001_S_Y35016021-2,,brand_unit;legacy_block;semantic_topk,0.70234358
B0197001_S_A0067,H8867001_S_lzn0003,,brand_unit;legacy_block;semantic_topk,0.69686502
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103153,0.05738125,brand_unit;semantic_topk,0.70057267
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103160,,brand_unit,
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103184,0.00017450,brand_unit;semantic_topk,0.65718782
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103191,,brand_unit;semantic_topk,0.66084605
B0197001_S_A0067,S1061001_S_MON-624-855-0000,0.00544915,semantic_topk,0.63255686
B0203001_S_kr74,H7071001_S_8801173801614,0.00594896,semantic_topk,0.72147042
B0203001_S_kr74,S6429001_S_CC8809338505032,0.00925364,semantic_topk,0.66408968
B0216001_S_4891080100034,H9357001_S_4891080100034,,exact_ean,
B0216001_S_4892659051573,B0631001_S_4982659051573,0.99258278,brand_unit;semantic_topk,0.91612631
B0216001_S_4892659051573,B1301001_S_HMRS0001,,semantic_topk,0.62381363
B0216001_S_4892659051573,H6214001_S_Soap_YT_Engrose_3pc_100g_set,,semantic_topk,0.63532358
B0216001_S_4892659051573,H6706001_S_cs169985,0.01299668,semantic_topk,0.63714975
B0216001_S_4892659051573,H8427001_S_9329401000107,0.28104249,semantic_topk,0.61307007
B0216001_S_4892659051573,H8427001_S_9329401000107-01,0.08946219,semantic_topk,0.61666691
B0216001_S_4892659051573,H8427001_S_9329401000169-01,,semantic_topk,0.62344509
B0216001_S_4892659051573,H8427001_S_9329401000428,,semantic_topk,0.61127043
B0216001_S_4892659051573,H9357001_S_4892659051573,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,0.99999946
B0216001_S_4892659051573,H9357001_S_4897025527393,0.45125637,semantic_topk,0.59136844
B0216001_S_4892659051573,H9564001_S_EP06PS100,1.00000000,exact_ean;legacy_block;packfree_exact;semantic_topk,0.86596626
B0216001_S_4892659051573,S2171001_S_RYG-HONEY-2,0.00138194,semantic_topk,0.67130286
B0216001_S_4892659051573,S2171001_S_RYG-SANWD-2,0.00137770,semantic_topk,0.63291240
B0216001_S_4892659051573,S6375001_S_9329401000107,0.02126345,semantic_topk,0.61307007
B0216001_S_4892659051573,S6375001_S_9329401000107-01,0.01628400,semantic_topk,0.61203825
B0216001_S_4892659051573,S6375001_S_9329401000169-01,,semantic_topk,0.63206047
B0216001_S_4895097007027,H9357001_S_4895097007027,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,0.99999988
B0216001_S_6297000323060,H8424001_S_6297000323060,,exact_ean,
B0216001_S_6297000323060,H9357001_S_6297000323060,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,0.99999958
B0216001_S_6297000323060,S2802001_S_CussonsBathSoap,0.09648308,brand_unit;semantic_topk,0.82024324
B0216001_S_6901404601258,C0185001_S_954745757679_H,0.08665453,semantic_topk,0.74257797
B0216001_S_6901404601258,C0547002_S_47062691846091_H,0.09566196,semantic_topk,0.76595813
B0216001_S_6901404601258,C0776001_S_47062691846091_H,0.09566196,semantic_topk,0.76596153
B0216001_S_6901404601258,H6706001_S_cs169963,0.29019059,brand_unit;semantic_topk,0.86639220
B0216001_S_6901404601258,H6706001_S_cs169964,0.29890939,brand_unit;semantic_topk,0.85604900
B0216001_S_6901404601258,H6706001_S_cs169965,0.68651289,brand_unit;semantic_topk,0.90247840
B0216001_S_6901404601258,H9299001_S_6901404341253_3pcs,0.01404271,legacy_block,
B0216001_S_6901404601258,H9299001_S_6901404712534,0.15594832,brand_unit;legacy_block;semantic_topk,0.76574063
B0216001_S_6901404601258,H9299001_S_6901404812548,0.03647455,brand_unit;legacy_block,
B0216001_S_6901404601258,H9299001_S_6901404912514,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.76394027
B0216001_S_6901404601258,H9357001_S_6901404601258,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,1.00000000
B0216001_S_8720182256362-1,B1149001_S_8720182256362,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.80571991
B0216001_S_8720182256362-1,C0082001_S_1044638142101_H,0.00810517,brand_unit,
B0216001_S_8720182256362-1,C0088001_S_5936515416955_H,0.02475156,semantic_topk,0.69423038
B0216001_S_8720182256362-1,C0702001_S_6078418429330_H,0.56818135,semantic_topk,0.76430935
B0216001_S_8720182256362-1,H5528001_S_DOV256362,0.66746119,brand_unit,
B0216001_S_8720182256362-1,H5528001_S_DOV256362A,0.64124613,brand_unit,
B0216001_S_8720182256362-1,H5528001_S_DOV256362B,0.73686569,brand_unit,
B0216001_S_8720182256362-1,H6401001_S_dovesoap,0.99673581,brand_unit;semantic_topk,0.83109027
B0216001_S_8720182256362-1,H6729001_S_D0522,0.02202021,brand_unit,
B0216001_S_8720182256362-1,H8728001_S_8720182256362,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.77994442
B0216001_S_8720182256362-1,H9357001_S_8718114047249,1.00000000,brand_unit;exact_ean;semantic_topk,0.82574284
B0216001_S_8720182256362-1,H9357001_S_8720182256362-1,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,1.00000012
B0216001_S_8720182256362-1,H9564001_S_DO06CB06,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.79116088
B0216001_S_8720182256362-1,S2090001_S_4NO5C,,brand_unit,
B0216001_S_8720182256362-1,S2552001_S_10091DOV_BAR_SOA_MD,0.98440670,brand_unit,
B0216001_S_8720182256362-1,S2552002_S_10091_HHL,0.98440670,brand_unit,
B0216001_S_8720182256362-1,S2802001_S_CussonsBathSoap,0.00495392,semantic_topk,0.69752359
B0216001_S_8720182256362-1,S6136001_S_4NO5C,,brand_unit,
B0216001_S_9556155017017,H6706001_S_cs169962,0.99445788,semantic_topk,0.93729645
B0216001_S_9556155017017,H8424001_S_9556155017017,1.00000000,exact_ean;legacy_block;semantic_topk,0.82079977
B0216001_S_9556155017017,H9340001_S_65610,0.99699469,brand_unit;semantic_topk,0.78541476
B0216001_S_9556155017017,H9357001_S_9556155017017,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact;semantic_topk,0.99999738
B0216001_S_9556155017017,H9564001_S_KA05KS03,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.80008376
B0216001_S_9556155017017,S6136001_S_4NO5D,0.78349591,brand_unit;semantic_topk,0.79995346
B0264001_S_8997206264256,B0264001_S_8997206264683,0.14126524,brand_unit;legacy_block;semantic_topk,0.94956905
B0264001_S_8997206264256,B0264001_S_8997206264706,0.11281844,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206265147,,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206265154-50x2,0.03929944,brand_unit;semantic_topk,0.95469248
B0264001_S_8997206264256,B0264001_S_8997206265178x2,,brand_unit;semantic_topk,0.93344903
B0264001_S_8997206264256,B0264001_S_8997206265192x2,0.13186290,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265208-50x2,0.09179660,brand_unit;semantic_topk,0.94470060
B0264001_S_8997206264256,B0264001_S_8997206265215-50x2,0.03929944,brand_unit;semantic_topk,0.94681287
B0264001_S_8997206264256,B0264001_S_8997206265260-50x2,,brand_unit;semantic_topk,0.94244617
B0264001_S_8997206264256,B0264001_S_8997206265307,,brand_unit;legacy_block;semantic_topk,0.93422663
B0264001_S_8997206264256,B0264001_S_8997206265321,0.03692421,brand_unit;legacy_block,
B0264001_S_8997206264294,B0264001_S_8997206264300,1.00000000,brand_unit;packfree_exact;semantic_topk,0.99974543
B0264001_S_8997206264683,B0264001_S_8997206264706,0.50806956,brand_unit;legacy_block;semantic_topk,0.96046317
B0264001_S_8997206264683,B0264001_S_8997206265147,0.08618766,brand_unit;legacy_block;semantic_topk,0.96176618
B0264001_S_8997206264683,B0264001_S_8997206265154-50x2,0.07094773,brand_unit;semantic_topk,0.97911197
B0264001_S_8997206264683,B0264001_S_8997206265178x2,0.04692092,brand_unit;semantic_topk,0.95003515
B0264001_S_8997206264683,B0264001_S_8997206265192x2,0.45041945,brand_unit;semantic_topk,0.95351231
B0264001_S_8997206264683,B0264001_S_8997206265208-50x2,0.10094441,brand_unit;semantic_topk,0.96960986
B0264001_S_8997206264683,B0264001_S_8997206265215-50x2,0.30938113,brand_unit;semantic_topk,0.97534728
B0264001_S_8997206264683,B0264001_S_8997206265260-50x2,0.09475448,brand_unit;semantic_topk,0.96871209
B0264001_S_8997206264683,B0264001_S_8997206265307,0.02293882,brand_unit;legacy_block;semantic_topk,0.96355569
B0264001_S_8997206264683,B0264001_S_8997206265321,0.03552949,brand_unit;legacy_block,
