sku_a,sku_b,score,sources,embedding_cosine
B0027001_S_EM202401JL-3RAcneSoap,B0027002_S_EM202401JL-3RAcneSoap,1.00000000,brand_unit;legacy_block;packfree_exact,
B0059001_S_SAV26NJ_6,H5292003_S_SAV57NJ5,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A076-12B,0.98691280,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A401,0.66093162,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A404,0.72314130,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A405,0.81384963,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A406,0.56503458,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A407,0.72314130,brand_unit,
B0059001_S_SAV26NJ_6,H6141001_S_A408,0.73066531,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A409,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A410,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6141001_S_A463,0.98048927,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ARGAN,0.81915261,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-BK-CUMIN,0.73019247,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-CHARCOAL,0.89667665,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-DEAD-SEA-MUD,0.88273363,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-HONEY,0.87978482,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-JASMINE,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-LEMON,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ORG,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-RD-CLAY,0.81808877,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6173001_S_NAJEL-ROSE,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-10,0.40479863,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-7,,brand_unit,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-8,,brand_unit,
B0059001_S_SAV26NJ_6,H6300002_S_BWNJL-9,0.90748797,brand_unit,
B0059001_S_SAV26NJ_6,H7517001_S_NAJ0058,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H7517001_S_NAJ0959,0.74890288,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,H7517001_S_NAJ5114,,brand_unit;legacy_block,
B0059001_S_SAV26NJ_6,S2188001_S_NAJLalepSOAPsea100g3820N,0.46053969,brand_unit;legacy_block,
B0107004_S_LPTD-No-01069,B0107004_S_LPTD-No-01071,0.90670702,legacy_block,
B0107004_S_LPTD-No-01069,B0107004_S_LPTD-No-01072,0.89631705,legacy_block,
B0107004_S_LPTD-No-01069,B0122001_S_CP0002,0.02366912,legacy_block,
B0107004_S_LPTD-No-01069,S1061001_S_MON-030-158-0000,0.90897149,legacy_block,
B0107004_S_LPTD-No-01071,B0107004_S_LPTD-No-01072,0.94784475,legacy_block,
B0107004_S_LPTD-No-01071,B0122001_S_CP0002,0.01581515,legacy_block,
B0107004_S_LPTD-No-01071,S1061001_S_MON-030-158-0000,0.81810100,legacy_block,
B0107004_S_LPTD-No-01072,B0122001_S_CP0002,0.01389792,legacy_block,
B0107004_S_LPTD-No-01072,S1061001_S_MON-030-158-0000,0.86011373,legacy_block,
B0107004_S_LPTD-No-01073,H6974002_S_SA1782,0.33085878,legacy_block,
B0107004_S_LPTD-No-01073,H7343015_S_3PLHK230223JJQT05858RMN01,0.96096563,legacy_block,
B0107004_S_LPTD-No-01073,H8782002_S_8858891600715,0.07081970,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0008,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0009,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0010,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0011,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0012,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0446001_S_Ehome-0158,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,B0939001_S_A1_0949,0.44814367,legacy_block,
B0107004_S_LPTD-No-01388,B1193001_S_H4147_TBD0605821001,0.98709008,legacy_block,
B0107004_S_LPTD-No-01388,B1260001_S_H4158_TBD0605821001,0.85233117,legacy_block,
B0107004_S_LPTD-No-01388,H7343002_S_HK231214JJQT10097RMN01,0.81321118,legacy_block,
B0107004_S_LPTD-No-01388,H7343002_S_HK260107JJQT15884RMN01,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H7343003_S_HK230329JJQT06511RMN02,0.74075386,legacy_block,
B0107004_S_LPTD-No-01388,H7343003_S_HK231214JJQT10097RMN01,0.81321118,legacy_block,
B0107004_S_LPTD-No-01388,H7343003_S_HK260107JJQT15884RMN01,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H7343013_S_HK230329JJQT06511RMN02,0.66043281,legacy_block,
B0107004_S_LPTD-No-01388,H7343013_S_HK231214JJQT10097RMN01,0.30939640,legacy_block,
B0107004_S_LPTD-No-01388,H7343013_S_HK260107JJQT15884RMN01,0.06717546,legacy_block,
B0107004_S_LPTD-No-01388,H7343015_S_HK230329JJQT06511RMN02,0.74075386,legacy_block,
B0107004_S_LPTD-No-01388,H7343015_S_HK231214JJQT10097RMN01,0.81321118,legacy_block,
B0107004_S_LPTD-No-01388,H7343015_S_HK260107JJQT15884RMN01,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0008,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0009,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0010,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0011,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0012,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513001_S_Ehome-0158,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0008,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0009,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0010,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0011,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0012,0.56682514,legacy_block,
B0107004_S_LPTD-No-01388,H8513003_S_Ehome-0158,0.56682514,legacy_block,
B0107004_S_LPTD-No-01626,H9357001_S_4897025527393,0.36944785,legacy_block,
B0107004_S_LPTD-No-01749,B1193001_S_H4147_TBD0604665503,0.00152179,legacy_block,
B0107004_S_LPTD-No-01749,B1260001_S_H4158_TBD0604665503,0.00149464,legacy_block,
B0107004_S_LPTD-No-01749,C0178001_S_XZZ01,0.03233300,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5819649424364_H,0.00166207,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5876183696240_H,0.08769241,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5876585208844_H,0.00283194,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_5877738757083_H,0.00244718,legacy_block,
B0107004_S_LPTD-No-01749,C0185001_S_944295097981_H,0.00703603,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414451169,0.00283194,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414451577,,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414452074,0.00283194,legacy_block,
B0107004_S_LPTD-No-01749,C0631001_S_12414453935,,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6102613952149_H,0.00431970,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6103392109070_H,0.02926876,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6103392277824_H,0.01512216,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6267514542397_H,0.00954812,legacy_block,
B0107004_S_LPTD-No-01749,C0748001_S_6267845435401_H,0.02263976,legacy_block,
B0107004_S_LPTD-No-01749,H6706001_S_cs169985,0.01336442,legacy_block,
B0107004_S_LPTD-No-01749,H7343002_S_HK230502JJQT07214RMN05,0.00118655,legacy_block,
B0107004_S_LPTD-No-01749,H7343003_S_HK230502JJQT07214RMN05,0.00118655,legacy_block,
B0107004_S_LPTD-No-01749,H7343013_S_HK230502JJQT07214RMN05,0.00118655,legacy_block,
B0107004_S_LPTD-No-01749,H7343015_S_HK230502JJQT07214RMN05,0.00118655,legacy_block,
B0107004_S_LPTD-No-01749,H7420001_S_MASKHOME-485,0.00242601,legacy_block,
B0107004_S_LPTD-No-01749,S1061001_S_MON-748-027-0000,0.00940956,legacy_block,
B0122001_S_CP0002,S1061001_S_MON-030-158-0000,0.07162869,legacy_block,
B0148001_S_GA3614273737081,H9250001_S_A3614273737081,0.95330853,brand_unit;legacy_block,
B0148001_S_GA3614273737081,S2723001_S_A23910,0.76484984,brand_unit;legacy_block,
B0148001_S_jo111570,B0148002_S_jo111570,1.00000000,brand_unit;legacy_block;packfree_exact,
B0153002_S_4103040000422,H7915001_S_4103040000422,1.00000000,brand_unit;exact_ean;legacy_block,
B0153002_S_4103040000422,H8765001_S_25309,1.00000000,brand_unit;exact_ean;legacy_block,
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-Lavender-01,,brand_unit;legacy_block,
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-Lemon-01,,brand_unit;legacy_block,
B0172001_S_OnTBDSoap-Coconut-01,B0172001_S_OnTBDSoap-OliveO-01,0.02097693,brand_unit;legacy_block,
B0172001_S_OnTBDSoap-Lavender-01,B0172001_S_OnTBDSoap-Lemon-01,,brand_unit;legacy_block,
B0172001_S_OnTBDSoap-Lavender-01,B0172001_S_OnTBDSoap-OliveO-01,,brand_unit;legacy_block,
B0172001_S_OnTBDSoap-Lemon-01,B0172001_S_OnTBDSoap-OliveO-01,,brand_unit;legacy_block,
B0197001_S_A0065,B0197001_S_A0066,0.55491521,brand_unit;legacy_block,
B0197001_S_A0065,B0197001_S_A0067,,brand_unit;legacy_block,
B0197001_S_A0065,H7138001_S_Y350100067,0.00076622,brand_unit,
B0197001_S_A0065,H7138001_S_Y350100227,,brand_unit;legacy_block,
B0197001_S_A0065,H7138001_S_Y35010074,0.90538046,brand_unit;legacy_block,
B0197001_S_A0065,H7138001_S_Y35016021-2,0.09524179,brand_unit;legacy_block,
B0197001_S_A0065,H8867001_S_lzn0003,0.54181835,brand_unit;legacy_block,
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103153,0.01297040,brand_unit,
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103160,0.16394218,brand_unit,
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103184,0.00086061,brand_unit,
B0197001_S_A0065,H8999001_S_LZ_soap_4710942103191,0.00086061,brand_unit,
B0197001_S_A0066,B0197001_S_A0067,0.97641325,brand_unit;legacy_block,
B0197001_S_A0066,H7138001_S_Y350100067,0.00767953,brand_unit,
B0197001_S_A0066,H7138001_S_Y350100227,0.01911843,brand_unit;legacy_block,
B0197001_S_A0066,H7138001_S_Y35010074,0.01787864,brand_unit;legacy_block,
B0197001_S_A0066,H7138001_S_Y35016021-2,0.09116909,brand_unit;legacy_block,
B0197001_S_A0066,H8867001_S_lzn0003,0.02299150,brand_unit;legacy_block,
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103153,0.04219564,brand_unit,
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103160,0.00086061,brand_unit,
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103184,0.00086061,brand_unit,
B0197001_S_A0066,H8999001_S_LZ_soap_4710942103191,0.00086061,brand_unit,
B0197001_S_A0067,H7138001_S_Y350100067,0.00078247,brand_unit,
B0197001_S_A0067,H7138001_S_Y350100227,0.91267777,brand_unit;legacy_block,
B0197001_S_A0067,H7138001_S_Y35010074,,brand_unit;legacy_block,
B0197001_S_A0067,H7138001_S_Y35016021-2,,brand_unit;legacy_block,
B0197001_S_A0067,H8867001_S_lzn0003,,brand_unit;legacy_block,
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103153,0.01324202,brand_unit,
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103160,,brand_unit,
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103184,0.00086061,brand_unit,
B0197001_S_A0067,H8999001_S_LZ_soap_4710942103191,,brand_unit,
B0216001_S_4891080100034,H9357001_S_4891080100034,,exact_ean,
B0216001_S_4892659051573,B0631001_S_4982659051573,0.99921548,brand_unit,
B0216001_S_4892659051573,H9357001_S_4892659051573,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_4892659051573,H9564001_S_EP06PS100,1.00000000,exact_ean;legacy_block;packfree_exact,
B0216001_S_4895097007027,H9357001_S_4895097007027,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_6297000323060,H8424001_S_6297000323060,,exact_ean,
B0216001_S_6297000323060,H9357001_S_6297000323060,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_6297000323060,S2802001_S_CussonsBathSoap,0.01250524,brand_unit,
B0216001_S_6901404601258,H6706001_S_cs169963,0.13184175,brand_unit,
B0216001_S_6901404601258,H6706001_S_cs169964,0.13184175,brand_unit,
B0216001_S_6901404601258,H6706001_S_cs169965,0.70841564,brand_unit,
B0216001_S_6901404601258,H9299001_S_6901404341253_3pcs,0.01061686,legacy_block,
B0216001_S_6901404601258,H9299001_S_6901404712534,0.00692081,brand_unit;legacy_block,
B0216001_S_6901404601258,H9299001_S_6901404812548,0.01322484,brand_unit;legacy_block,
B0216001_S_6901404601258,H9299001_S_6901404912514,1.00000000,brand_unit;exact_ean;legacy_block,
B0216001_S_6901404601258,H9357001_S_6901404601258,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_8720182256362-1,B1149001_S_8720182256362,1.00000000,brand_unit;exact_ean;legacy_block,
B0216001_S_8720182256362-1,C0082001_S_1044638142101_H,0.12286440,brand_unit,
B0216001_S_8720182256362-1,H5528001_S_DOV256362,0.99196276,brand_unit,
B0216001_S_8720182256362-1,H5528001_S_DOV256362A,0.99196276,brand_unit,
B0216001_S_8720182256362-1,H5528001_S_DOV256362B,0.99196276,brand_unit,
B0216001_S_8720182256362-1,H6401001_S_dovesoap,0.99922278,brand_unit,
B0216001_S_8720182256362-1,H6729001_S_D0522,0.01528606,brand_unit,
B0216001_S_8720182256362-1,H8728001_S_8720182256362,1.00000000,brand_unit;exact_ean;legacy_block,
B0216001_S_8720182256362-1,H9357001_S_8718114047249,1.00000000,brand_unit;exact_ean,
B0216001_S_8720182256362-1,H9357001_S_8720182256362-1,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_8720182256362-1,H9564001_S_DO06CB06,1.00000000,brand_unit;exact_ean;legacy_block,
B0216001_S_8720182256362-1,S2090001_S_4NO5C,,brand_unit,
B0216001_S_8720182256362-1,S2552001_S_10091DOV_BAR_SOA_MD,0.99358235,brand_unit,
B0216001_S_8720182256362-1,S2552002_S_10091_HHL,0.99358235,brand_unit,
B0216001_S_8720182256362-1,S6136001_S_4NO5C,,brand_unit,
B0216001_S_9556155017017,H8424001_S_9556155017017,1.00000000,exact_ean;legacy_block,
B0216001_S_9556155017017,H9340001_S_65610,0.97704489,brand_unit,
B0216001_S_9556155017017,H9357001_S_9556155017017,1.00000000,brand_unit;exact_ean;legacy_block;packfree_exact,
B0216001_S_9556155017017,H9564001_S_KA05KS03,1.00000000,brand_unit;exact_ean;legacy_block,
B0216001_S_9556155017017,S6136001_S_4NO5D,0.43982248,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206264683,0.05050689,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206264706,0.04250928,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206265147,,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206265154-50x2,0.00787745,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265178x2,,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265192x2,0.13508529,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265208-50x2,0.06365872,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265215-50x2,0.00787745,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265260-50x2,,brand_unit,
B0264001_S_8997206264256,B0264001_S_8997206265307,,brand_unit;legacy_block,
B0264001_S_8997206264256,B0264001_S_8997206265321,0.00787745,brand_unit;legacy_block,
B0264001_S_8997206264294,B0264001_S_8997206264300,1.00000000,brand_unit;packfree_exact,
B0264001_S_8997206264683,B0264001_S_8997206264706,0.18297228,brand_unit;legacy_block,
B0264001_S_8997206264683,B0264001_S_8997206265147,0.03858926,brand_unit;legacy_block,
B0264001_S_8997206264683,B0264001_S_8997206265154-50x2,0.03709564,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265178x2,0.05246928,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265192x2,0.23841552,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265208-50x2,0.09990388,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265215-50x2,0.07168323,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265260-50x2,0.06365872,brand_unit,
B0264001_S_8997206264683,B0264001_S_8997206265307,0.05246928,brand_unit;legacy_block,
B0264001_S_8997206264683,B0264001_S_8997206265321,0.00890078,brand_unit;legacy_block,
B0264001_S_8997206264706,B0264001_S_8997206265147,0.06035676,brand_unit;legacy_block,
B0264001_S_8997206264706,B0264001_S_8997206265154-50x2,0.00890078,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265178x2,0.06365872,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265192x2,0.84742259,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265208-50x2,0.09990388,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265215-50x2,0.01768254,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265260-50x2,0.06035676,brand_unit,
B0264001_S_8997206264706,B0264001_S_8997206265307,0.03600965,brand_unit;legacy_block,
B0264001_S_8997206264706,B0264001_S_8997206265321,0.00787745,brand_unit;legacy_block,
B0264001_S_8997206265147,B0264001_S_8997206265154-50x2,,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265178x2,0.01218865,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265192x2,0.01382991,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265208-50x2,0.00821611,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265215-50x2,0.01824191,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265260-50x2,,brand_unit,
B0264001_S_8997206265147,B0264001_S_8997206265307,,brand_unit;legacy_block,
B0264001_S_8997206265147,B0264001_S_8997206265321,,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265178x2,0.01824191,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265192x2,0.01240704,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265208-50x2,0.01404904,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265215-50x2,0.03075253,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265260-50x2,0.01824191,brand_unit;legacy_block,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265307,,brand_unit,
B0264001_S_8997206265154-50x2,B0264001_S_8997206265321,,brand_unit,
B0264001_S_8997206265178x2,B0264001_S_8997206265192x2,0.00466670,brand_unit;legacy_block,
B0264001_S_8997206265178x2,B0264001_S_8997206265208-50x2,0.00821611,brand_unit;legacy_block,
B0264001_S_8997206265178x2,B0264001_S_8997206265215-50x2,0.01824191,brand_unit;legacy_block,
B0264001_S_8997206265178x2,B0264001_S_8997206265260-50x2,,brand_unit;legacy_block,
B0264001_S_8997206265178x2,B0264001_S_8997206265307,0.01218865,brand_unit,
B0264001_S_8997206265178x2,B0264001_S_8997206265321,0.01824191,brand_unit,
B0264001_S_8997206265192x2,B0264001_S_8997206265208-50x2,0.03686656,brand_unit;legacy_block,
B0264001_S_8997206265192x2,B0264001_S_8997206265215-50x2,0.00956816,brand_unit;legacy_block,
B0264001_S_8997206265192x2,B0264001_S_8997206265260-50x2,0.00466670,brand_unit;legacy_block,
B0264001_S_8997206265192x2,B0264001_S_8997206265307,0.01382991,brand_unit,
B0264001_S_8997206265192x2,B0264001_S_8997206265321,0.01240704,brand_unit,
B0264001_S_8997206265208-50x2,B0264001_S_8997206265215-50x2,0.03093161,brand_unit;legacy_block,
B0264001_S_8997206265208-50x2,B0264001_S_8997206265260-50x2,0.01218865,brand_unit;legacy_block,
B0264001_S_8997206265208-50x2,B0264001_S_8997206265307,0.00821611,brand_unit,
B0264001_S_8997206265208-50x2,B0264001_S_8997206265321,0.01404904,brand_unit,
B0264001_S_8997206265215-50x2,B0264001_S_8997206265260-50x2,0.01824191,brand_unit;legacy_block,
B0264001_S_8997206265215-50x2,B0264001_S_8997206265307,0.01824191,brand_unit,
B0264001_S_8997206265215-50x2,B0264001_S_8997206265321,0.03075253,brand_unit,
B0264001_S_8997206265260-50x2,B0264001_S_8997206265307,,brand_unit,
B0264001_S_8997206265260-50x2,B0264001_S_8997206265321,,brand_unit,
B0264001_S_8997206265307,B0264001_S_8997206265321,,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265352-100x2,,brand_unit,
B0264001_S_8997206265345,B0264001_S_8997206265369x2,,brand_unit,
B0264001_S_8997206265345,B0264001_S_8997206265437,0.00723587,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265444,0.00718058,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265451,0.00723587,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265475,,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265482,0.00723587,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265499,0.00575158,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265505,,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265512,,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265529,,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206265536,0.00858336,brand_unit;legacy_block,
B0264001_S_8997206265345,B0264001_S_8997206266427,0.02555708,brand_unit;legacy_block,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265369x2,0.29626844,brand_unit;legacy_block,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265437,0.01517678,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265444,0.01637351,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265451,0.01517678,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265475,0.03996286,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265482,0.01517678,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265499,0.01517678,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265505,,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265512,0.03996286,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265529,,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206265536,0.01517678,brand_unit,
B0264001_S_8997206265352-100x2,B0264001_S_8997206266427,0.32121172,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265437,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265444,0.01824298,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265451,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265475,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265482,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265499,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265505,,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265512,,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265529,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206265536,0.02525376,brand_unit,
B0264001_S_8997206265369x2,B0264001_S_8997206266427,,brand_unit,
B0264001_S_8997206265437,B0264001_S_8997206265444,0.06392040,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265451,,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265475,0.04001047,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265482,,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265499,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265505,0.00723587,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265512,,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265529,,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206265536,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265437,B0264001_S_8997206266427,0.02074801,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265451,0.00610761,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265475,0.06392040,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265482,0.00952897,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265499,0.02564932,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265505,0.00718058,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265512,0.00610761,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265529,0.06392040,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206265536,0.02564932,brand_unit;legacy_block,
B0264001_S_8997206265444,B0264001_S_8997206266427,0.02432857,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265475,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265482,,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265499,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265505,0.00723587,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265512,,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265529,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206265536,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265451,B0264001_S_8997206266427,0.02034848,brand_unit;legacy_block,
B0264001_S_8997206265475,B0264001_S_8997206265482,0.01246112,brand_unit;legacy_block,
B0264001_S_8997206265475,B0264001_S_8997206265499,0.01246112,brand_unit;legacy_block,
